etf_code,date,datetime,minute_idx,fwd_ret_1m,horizon_min,pred_ret,pred_dir,confidence,signed_ret_bps,net_signed_ret_bps,fwd_ret_2m,fwd_ret_3m,fwd_ret_4m,fwd_ret_5m,breadth_diff_1,ret_oc,gap_abs,open30_flip_rate,open30_abs_bdiff_mean,open30_trendness,pred_sign,breadth_sign,breadth_align,conf_q,shock_q,flip_q,bdiff_q,trend_min,gap_q,conf_thr,shock_thr,flip_thr,bdiff_thr,gap_thr
510300.XSHG,2025-04-07,2025-04-07 13:58:00,177,,5,0.0011657616620380932,1.0,0.0012118136097827288,-54.34795985956945,-60.34795985956945,,,,-0.005434795985956945,136.0,-0.0027063615977430252,0.12003240517914864,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
510300.XSHG,2025-04-07,2025-04-07 14:06:00,185,,5,0.0011580088038675167,1.0,0.0012037544847044565,-54.794657646255956,-60.794657646255956,,,,-0.005479465764625596,115.0,-0.002728514653203951,0.13732205916511933,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
510300.XSHG,2025-04-07,2025-04-07 14:11:00,190,,5,0.0012000099889753859,1.0,0.0012474148737858194,-55.09655810969584,-61.09655810969584,,,,-0.0055096558109695845,140.0,-0.0027434859457508326,0.08770584297858296,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
510300.XSHG,2025-04-07,2025-04-07 14:16:00,195,,5,0.0012214336773812462,1.0,0.0012696848780477349,-27.66253492890185,-33.66253492890185,,,,-0.002766253492890185,168.0,-0.00275862243907964,0.07271307567412791,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
510300.XSHG,2025-04-07,2025-04-07 14:46:00,225,,5,0.0011802822863895674,1.0,0.0012269078531299458,0.0,-6.0,,,,0.0,156.0,-0.00273597981887486,0.10988802329336012,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
510300.XSHG,2025-07-08,2025-07-08 14:22:00,201,,5,0.0012555516479719432,1.0,0.0013098878295889774,0.0,-6.0,,,,0.0,460.0,-0.0024660924951934427,0.07720886088967996,0.6666666666666666,1145.2758620689656,0.142958370342993,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011778603118532105,2353.9,0.6666666666666666,2206.248275862069,0.07271307567412791
510300.XSHG,2025-07-28,2025-07-28 14:36:00,215,,5,0.001157485401239218,1.0,0.0012092014385396,23.724803536303956,17.724803536303956,,,,0.0023724803536303955,53.0,-0.0023724803536303565,0.08297065475642702,0.5333333333333333,922.1379310344828,0.16636965537674356,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.001179062732705369,2303.6000000000004,0.6666666666666666,1994.3103448275863,0.07231475746960442
510300.XSHG,2025-08-08,2025-08-08 10:26:00,55,,5,0.0012573498525678306,1.0,0.0013137119102690272,23.837913552761975,17.837913552761975,,,,0.0023837913552761975,1157.0,-0.0023837913552762504,0.11282633793912718,0.5666666666666667,1246.9310344827586,1.0,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011776835157407324,2250.0000000000005,0.6666666666666666,1994.3103448275863,0.07496096828190393
510300.XSHG,2025-08-15,2025-08-15 10:08:00,37,,5,0.001213028484332254,1.0,0.0012666054478828832,23.446669592540548,17.446669592540548,,,,0.0023446669592540547,787.0,-0.0023446669592541345,0.09064274574830905,0.6333333333333333,1236.1379310344828,0.49970674459886155,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011756175223522737,2180.0000000000005,0.6666666666666666,1994.3103448275863,0.07720886088967996
510300.XSHG,2025-08-22,2025-08-22 11:02:00,91,,5,0.001264759666413612,1.0,0.0013184525245369632,22.59887967437504,16.59887967437504,,,,0.002259887967437504,1571.0,-0.0022598879674374786,0.09929074377958574,0.5333333333333333,1110.0344827586207,0.3335860502556414,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.00117379816488907,2128.6,0.6666666666666666,1994.3103448275863,0.07271307567412791
510300.XSHG,2025-09-05,2025-09-05 14:55:00,234,,5,0.0011364497076097298,1.0,0.0011780440702784222,21.95390563435656,15.953905634356559,,,,0.002195390563435656,812.0,-0.002195390563435615,0.14114357608643194,0.4666666666666667,1581.1724137931035,0.5989252890462701,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011708773992420024,2401.6000000000004,0.6333333333333333,1994.3103448275863,0.07271307567412791
510300.XSHG,2025-09-11,2025-09-11 13:01:00,120,,5,0.0011471838848057401,1.0,0.0011870844522109388,21.621630044950955,15.621630044950955,,,,0.0021621630044950956,516.0,-0.0021621630044951256,0.18609697092067673,0.6,1301.3793103448277,0.3330062561552874,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011680336256002846,2259.0999999999995,0.6333333333333333,1994.3103448275863,0.07271307567412791
510300.XSHG,2025-12-16,2025-12-16 10:41:00,70,,5,0.0012920784739833548,1.0,0.0013307903285157924,21.66848085090293,15.668480850902931,,,,0.002166848085090293,1665.0,-0.002166848085090314,0.42250714197526823,0.6333333333333333,1549.655172413793,0.3335714276555231,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011380241283800315,2457.8,0.6333333333333333,1564.2,0.07026158200712421
510300.XSHG,2026-01-28,2026-01-28 10:22:00,51,,5,0.0012087581286981126,1.0,0.0012450573314390717,0.0,-6.0,,,,0.0,1467.0,-0.0021119332031435015,0.4708619332031435,0.5333333333333333,1276.3793103448277,0.3328636840461615,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0010924555958964108,2560.2,0.6333333333333333,1680.9758620689656,0.07787464891329446
510300.XSHG,2026-01-28,2026-01-28 10:29:00,58,,5,0.0011717608947345553,1.0,0.001206949064536324,21.164029063776937,15.164029063776937,,,,0.0021164029063776937,187.0,-0.002116402906377724,0.4376873905606987,0.5333333333333333,1276.3793103448277,0.3328636840461615,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0010924555958964108,2560.2,0.6333333333333333,1680.9758620689656,0.07787464891329446
510300.XSHG,2026-01-28,2026-01-28 13:11:00,130,,5,0.001062883298319262,1.0,0.0010948018562339248,-21.119332031435015,-27.119332031435015,,,,-0.0021119332031435015,1024.0,-0.0021074823395646983,0.282778778635861,0.5333333333333333,1276.3793103448277,0.3328636840461615,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0010924555958964108,2560.2,0.6333333333333333,1680.9758620689656,0.07787464891329446
510300.XSHG,2026-01-29,2026-01-29 13:09:00,128,,5,0.0010843407685507645,1.0,0.0011164638096924915,0.0,-6.0,,,,0.0,451.0,-0.002116402906377724,0.3195705976990489,0.5666666666666667,1598.6206896551723,0.3328636840461615,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0010907374570019272,2574.8,0.6333333333333333,1680.9758620689656,0.08478734272485793
